customer_id,customer_type,first_transaction,last_transaction,transaction_count,total_amount,avg_amount
476,regular,2023-01-24,2024-08-24,6,303.01,50.5
477,regular,2023-11-30,2024-11-23,4,186.57,46.64
478,regular,2023-02-12,2024-04-18,6,238.16,39.69
479,vip,2023-01-03,2024-11-24,41,13811.68,336.87
480,regular,2023-02-01,2024-06-07,9,559.77,62.2
481,regular,2023-01-16,2024-11-13,6,292.14,48.69
482,premium,2023-02-01,2024-10-17,18,2612.94,145.16
483,regular,2024-07-15,2024-09-05,2,72.37,36.19
484,regular,2023-12-18,2024-11-17,3,235.5,78.5
485,regular,2023-02-27,2024-07-04,4,182.53,45.63
486,regular,2023-02-01,2024-10-29,8,396.3,49.54
487,premium,2023-01-03,2024-10-25,14,1932.89,138.06
488,regular,2023-04-03,2024-01-12,7,234.4,33.49
489,regular,2023-02-07,2024-07-01,5,237.39,47.48
490,regular,2023-03-25,2024-05-05,8,245.14,30.64
491,regular,2024-04-26,2024-09-15,3,180.96,60.32
492,premium,2023-01-21,2024-11-08,21,3485.63,165.98
493,regular,2023-02-07,2024-11-24,5,267.08,53.42
494,vip,2023-01-24,2024-11-26,42,20995.19,499.89
495,regular,2023-07-28,2024-07-24,4,220.07,55.02
496,regular,2023-05-10,2024-11-19,8,143.3,17.91
497,regular,2023-01-17,2024-10-26,10,576.89,57.69
498,regular,2023-04-06,2023-06-02,2,129.48,64.74
499,regular,2023-03-04,2024-09-25,6,393.68,65.61
500,regular,2023-04-18,2024-04-28,8,209.8,26.23
501,regular,2023-02-03,2024-07-25,7,307.38,43.91
502,regular,2023-01-05,2024-08-22,9,375.74,41.75
503,regular,2023-01-08,2024-08-05,5,337.0,67.4
504,regular,2023-02-15,2024-10-14,6,185.53,30.92
505,regular,2023-02-18,2024-10-14,9,438.0,48.67
506,regular,2023-04-06,2024-03-16,6,328.75,54.79
507,regular,2023-06-26,2024-08-05,6,437.09,72.85
508,regular,2023-05-06,2024-09-24,3,110.76,36.92
509,vip,2023-02-13,2024-11-20,41,21220.85,517.58
510,regular,2023-01-23,2024-08-21,8,611.09,76.39
511,regular,2023-11-19,2024-07-14,5,245.89,49.18
512,premium,2023-02-28,2024-10-23,24,3497.99,145.75
513,regular,2023-03-10,2024-11-11,6,305.1,50.85
514,premium,2023-01-09,2024-10-06,24,1914.39,79.77
515,regular,2023-06-30,2024-06-20,5,191.1,38.22
516,regular,2023-03-26,2024-11-26,5,185.48,37.1
517,premium,2023-01-03,2024-09-13,19,2743.24,144.38
518,regular,2023-04-12,2024-11-06,5,206.51,41.3
519,premium,2023-01-03,2024-11-11,25,1961.38,78.46
520,premium,2023-02-15,2024-10-16,20,2917.2,145.86
521,regular,2024-02-27,2024-06-20,2,91.02,45.51
522,regular,2023-08-13,2024-11-19,5,228.97,45.79
523,regular,2023-03-08,2024-05-12,6,299.27,49.88
524,regular,2023-02-15,2024-02-16,5,435.21,87.04
525,regular,2023-01-05,2024-08-16,4,134.65,33.66
526,vip,2023-01-02,2024-11-10,49,22037.77,449.75
527,premium,2023-02-11,2024-11-11,16,2282.34,142.65
528,regular,2023-02-02,2024-08-21,4,96.91,24.23
529,premium,2023-01-11,2024-10-10,19,2639.53,138.92
530,regular,2023-06-01,2024-07-13,5,348.51,69.7
531,regular,2023-07-26,2024-10-16,3,129.77,43.26
532,regular,2023-01-06,2024-04-03,9,292.46,32.5
533,regular,2024-01-02,2024-09-14,9,399.67,44.41
534,regular,2023-05-29,2024-11-21,5,264.92,52.98
535,regular,2023-04-23,2024-10-01,7,378.59,54.08
536,regular,2023-06-30,2023-12-14,4,199.83,49.96
537,premium,2023-01-12,2024-11-04,23,4289.89,186.52
538,premium,2023-03-16,2024-11-10,20,3299.78,164.99
539,regular,2023-05-28,2023-12-19,5,338.24,67.65
540,regular,2023-07-03,2024-08-19,9,383.65,42.63
541,regular,2023-07-15,2024-08-07,7,333.02,47.57
542,regular,2023-05-16,2024-11-26,5,195.71,39.14
543,regular,2023-08-28,2024-04-03,3,218.46,72.82
544,regular,2023-04-29,2024-09-08,4,242.18,60.55
545,regular,2023-04-25,2024-10-23,9,577.1,64.12
546,regular,2023-11-08,2024-05-14,3,110.38,36.79
547,regular,2023-01-23,2024-05-02,5,161.91,32.38
548,regular,2023-03-12,2024-09-09,3,74.07,24.69
549,premium,2023-01-26,2024-11-03,18,3926.77,218.15
550,regular,2023-04-02,2024-08-23,7,373.93,53.42
551,regular,2023-01-17,2024-07-27,10,379.51,37.95
552,regular,2023-03-21,2024-09-10,5,173.65,34.73
553,premium,2023-01-21,2024-10-21,19,2218.15,116.74
554,regular,2023-01-29,2024-10-08,3,94.56,31.52
555,regular,2023-03-21,2024-09-06,9,403.39,44.82
556,regular,2023-12-30,2024-07-29,4,216.13,54.03
557,regular,2023-05-23,2024-08-03,6,418.25,69.71
558,regular,2023-01-08,2024-07-21,8,474.57,59.32
559,regular,2023-06-20,2024-09-30,4,126.38,31.59
560,regular,2023-02-23,2024-04-06,2,146.81,73.41
561,vip,2023-01-31,2024-10-26,30,13031.29,434.38
562,regular,2023-11-27,2024-07-12,5,136.88,27.38
563,premium,2023-02-03,2024-10-07,18,2832.26,157.35
564,regular,2023-01-05,2024-11-10,9,369.31,41.03
565,premium,2023-03-01,2024-11-26,22,3987.81,181.26
566,regular,2023-02-05,2024-10-13,7,451.25,64.46
567,regular,2023-08-23,2024-11-02,8,188.43,23.55
568,premium,2023-01-17,2024-11-01,22,3290.91,149.59
569,premium,2023-01-08,2024-10-23,18,1473.84,81.88
570,regular,2023-01-03,2024-10-16,6,202.73,33.79
571,premium,2023-01-12,2024-08-05,18,1532.6,85.14
572,premium,2023-02-14,2024-11-22,18,2306.36,128.13
573,regular,2023-03-26,2024-05-24,4,146.51,36.63
574,regular,2023-08-06,2024-06-21,7,269.45,38.49
575,regular,2023-03-17,2023-05-06,2,138.11,69.05
576,regular,2023-01-18,2024-02-01,7,285.37,40.77
577,regular,2023-02-04,2024-10-07,4,287.7,71.92
578,regular,2023-02-11,2023-02-11,1,79.17,79.17
579,vip,2023-01-21,2024-10-27,37,22522.3,608.71
580,premium,2023-01-14,2024-11-10,16,2705.75,169.11
581,regular,2023-02-06,2024-08-12,4,192.26,48.06
582,regular,2023-06-09,2024-04-16,4,333.96,83.49
583,premium,2023-01-13,2024-11-12,18,2065.83,114.77
584,vip,2023-01-07,2024-10-24,35,21074.16,602.12
585,vip,2023-02-17,2024-11-13,44,24748.18,562.46
586,regular,2023-02-26,2024-11-06,6,251.43,41.91
587,premium,2023-02-21,2024-11-13,22,3266.58,148.48
588,regular,2023-02-15,2024-09-10,5,455.62,91.12
589,vip,2023-01-16,2024-11-22,47,28539.99,607.23
590,regular,2023-03-05,2024-01-30,7,429.17,61.31
591,regular,2023-05-05,2024-05-01,5,205.6,41.12
592,premium,2023-01-28,2024-11-06,22,3343.04,151.96
593,regular,2023-11-16,2024-08-18,6,143.78,23.96
594,premium,2023-01-10,2024-11-11,19,2204.98,116.05
595,regular,2023-11-30,2024-09-13,4,170.4,42.6
596,premium,2023-01-04,2024-10-28,14,2085.43,148.96
597,regular,2023-02-24,2024-02-03,4,234.03,58.51
598,regular,2023-01-26,2024-11-25,5,370.39,74.08
599,regular,2023-02-19,2024-11-26,6,370.0,61.67
600,premium,2023-02-10,2024-10-06,19,2888.78,152.04
601,regular,2023-07-10,2024-02-11,5,163.74,32.75
602,premium,2023-02-09,2024-10-07,16,3009.52,188.09
603,regular,2023-03-18,2024-11-09,6,103.21,17.2
604,regular,2023-02-14,2024-09-06,5,234.27,46.85
605,regular,2023-11-18,2024-05-25,2,31.24,15.62
606,regular,2023-07-04,2024-01-04,6,295.87,49.31
607,regular,2023-04-08,2024-11-10,8,609.36,76.17
608,regular,2023-01-07,2024-02-29,5,214.48,42.9
609,regular,2023-05-05,2024-03-31,5,207.52,41.5
610,premium,2023-03-26,2024-11-22,19,1717.4,90.39
611,regular,2023-05-08,2024-11-09,6,334.33,55.72
612,regular,2023-04-02,2024-09-30,7,244.4,34.91
613,regular,2023-02-26,2024-04-11,6,213.35,35.56
614,regular,2023-03-03,2024-10-29,8,621.99,77.75
615,regular,2023-07-14,2024-11-15,7,359.23,51.32
616,regular,2023-01-18,2024-09-21,6,175.75,29.29
617,regular,2023-01-24,2024-10-22,5,197.01,39.4
618,premium,2023-01-29,2024-10-21,22,4114.77,187.04
619,regular,2023-08-03,2024-06-10,5,223.13,44.63
620,regular,2023-03-13,2024-06-11,6,160.59,26.76
621,regular,2023-06-08,2024-09-12,5,317.33,63.47
622,vip,2023-01-22,2024-11-20,47,14088.05,299.75
623,regular,2023-03-13,2024-11-04,8,419.72,52.47
624,premium,2023-02-01,2024-11-15,19,2221.39,116.92
625,premium,2023-01-11,2024-11-05,18,2893.4,160.74
626,premium,2023-01-20,2024-11-08,26,3982.02,153.15
627,regular,2023-01-21,2024-07-17,7,489.95,69.99
628,premium,2023-01-07,2024-11-04,20,3047.37,152.37
629,regular,2023-02-25,2024-08-26,7,543.53,77.65
630,premium,2023-01-30,2024-10-30,23,4473.94,194.52
631,regular,2024-03-30,2024-10-25,4,187.95,46.99
632,regular,2023-03-27,2024-11-17,5,242.3,48.46
633,vip,2023-01-21,2024-11-21,36,22164.01,615.67
634,regular,2023-01-20,2024-09-10,7,416.66,59.52
635,regular,2024-02-08,2024-07-01,3,136.19,45.4
636,regular,2023-10-27,2024-10-14,5,139.7,27.94
637,regular,2023-03-23,2024-08-21,12,824.07,68.67
638,regular,2023-01-17,2024-05-11,4,323.88,80.97
639,regular,2023-02-13,2024-07-13,5,249.21,49.84
640,regular,2023-03-06,2024-09-17,9,532.2,59.13
641,regular,2023-04-01,2024-11-08,7,525.97,75.14
642,regular,2023-08-29,2023-11-20,3,227.9,75.97
643,premium,2023-03-05,2024-10-17,17,2014.22,118.48
644,regular,2023-03-27,2024-05-12,6,187.77,31.29
645,premium,2023-01-09,2024-09-01,17,2563.45,150.79
646,regular,2023-01-07,2024-03-09,8,510.74,63.84
647,regular,2023-04-14,2024-08-09,5,234.53,46.91
648,regular,2023-05-14,2024-07-23,7,463.83,66.26
649,regular,2023-01-04,2024-11-06,8,296.17,37.02
650,regular,2023-01-05,2024-10-29,7,416.31,59.47
651,premium,2023-02-16,2024-09-22,16,2864.44,179.03
652,regular,2023-09-06,2024-08-26,7,205.85,29.41
653,premium,2023-02-07,2024-10-21,23,3288.23,142.97
654,regular,2023-03-31,2024-04-07,4,152.53,38.13
655,regular,2023-02-22,2024-08-29,5,358.02,71.6
656,regular,2023-01-07,2024-11-18,3,181.64,60.55
657,regular,2023-03-19,2024-10-26,10,805.13,80.51
658,regular,2023-02-12,2024-09-04,8,234.95,29.37
659,regular,2023-04-08,2024-11-14,5,173.97,34.79
660,regular,2023-03-17,2024-10-21,5,227.1,45.42
661,regular,2023-01-06,2024-07-18,5,259.39,51.88
662,regular,2023-01-12,2024-09-22,10,341.43,34.14
663,premium,2023-01-25,2024-11-11,20,3299.24,164.96
664,regular,2023-08-18,2024-09-20,5,380.33,76.07
665,regular,2023-01-21,2024-05-28,7,427.39,61.06
666,regular,2023-10-04,2024-05-08,3,84.24,28.08
667,regular,2023-05-05,2024-09-04,6,277.32,46.22
668,regular,2023-01-02,2024-10-14,9,655.29,72.81
669,regular,2023-04-06,2024-07-18,5,124.71,24.94
670,regular,2023-03-23,2024-06-11,6,263.67,43.94
671,regular,2023-04-24,2024-11-08,6,438.44,73.07
672,vip,2023-01-15,2024-09-28,36,16209.03,450.25
673,regular,2023-01-25,2024-07-18,6,322.85,53.81
674,premium,2023-02-14,2024-11-14,18,2540.05,141.11
675,regular,2023-04-13,2024-10-04,6,315.72,52.62
676,regular,2024-02-17,2024-08-03,5,203.21,40.64
677,regular,2023-08-11,2024-10-18,6,361.18,60.2
678,regular,2023-05-16,2024-11-02,5,352.08,70.42
679,vip,2023-01-03,2024-10-26,34,14977.3,440.51
680,premium,2023-01-20,2024-10-03,24,2804.45,116.85
681,regular,2023-09-30,2023-12-19,2,101.78,50.89
682,regular,2023-02-17,2024-10-25,8,209.39,26.17
683,regular,2023-03-14,2024-11-01,10,283.75,28.37
684,regular,2023-10-10,2024-07-21,3,90.64,30.21
685,regular,2023-01-19,2024-10-02,7,367.21,52.46
686,regular,2023-03-02,2024-02-09,4,111.11,27.78
687,regular,2023-01-09,2024-08-12,4,234.03,58.51
688,regular,2023-09-24,2024-09-01,4,42.7,10.67
689,regular,2023-01-10,2024-09-22,7,244.72,34.96
690,regular,2023-02-10,2024-09-07,3,266.03,88.68
691,regular,2023-05-02,2024-08-02,7,382.27,54.61
692,premium,2023-01-30,2024-10-21,18,1365.72,75.87
693,regular,2023-02-01,2024-11-10,12,406.72,33.89
694,premium,2023-05-12,2024-11-26,15,1667.57,111.17
695,regular,2023-01-22,2024-09-30,8,437.1,54.64
696,regular,2023-01-13,2024-08-02,9,264.62,29.4
697,regular,2023-01-06,2024-10-07,10,419.11,41.91
698,premium,2023-02-02,2024-11-20,26,4384.05,168.62
699,regular,2024-01-17,2024-11-02,5,195.09,39.02
700,regular,2023-01-19,2024-04-25,9,592.14,65.79
701,regular,2023-08-04,2024-09-01,7,528.43,75.49
702,vip,2023-01-12,2024-11-05,47,24681.74,525.14
703,regular,2023-01-06,2024-10-21,7,417.08,59.58
704,regular,2023-01-06,2024-04-24,8,346.26,43.28
705,regular,2023-03-15,2024-07-05,6,303.15,50.53
706,regular,2023-02-13,2024-10-09,6,407.56,67.93
707,regular,2023-08-14,2024-09-24,8,366.22,45.78
708,regular,2023-04-30,2024-10-22,8,572.66,71.58
709,regular,2023-08-09,2024-11-11,6,362.88,60.48
710,regular,2023-02-20,2024-09-13,7,156.12,22.3
711,regular,2023-05-07,2024-11-23,3,167.28,55.76
712,regular,2023-02-25,2024-07-04,5,258.74,51.75
713,regular,2023-01-24,2024-06-30,10,610.49,61.05
714,regular,2023-06-22,2024-11-01,7,471.95,67.42
715,premium,2023-02-24,2024-11-26,17,1233.8,72.58
716,premium,2023-04-17,2024-11-20,10,1716.08,171.61
717,premium,2023-01-09,2024-11-23,15,1543.92,102.93
718,regular,2023-06-25,2024-09-06,5,263.66,52.73
719,regular,2023-08-02,2024-01-08,4,159.65,39.91
720,premium,2023-01-30,2024-10-21,17,2650.59,155.92
721,premium,2023-02-13,2024-11-23,15,1975.76,131.72
722,vip,2023-01-14,2024-11-18,37,26332.83,711.7
723,regular,2023-12-20,2024-08-17,5,133.55,26.71
724,regular,2023-04-21,2024-11-05,5,314.24,62.85
725,vip,2023-02-10,2024-10-28,36,19124.54,531.24
726,regular,2023-08-26,2024-09-21,6,254.97,42.49
727,premium,2023-01-11,2024-11-01,26,4865.15,187.12
728,regular,2023-01-20,2023-05-11,2,127.75,63.87
729,regular,2023-05-26,2024-08-25,4,149.7,37.42
730,regular,2023-04-07,2024-08-14,5,243.22,48.64
731,premium,2023-01-16,2024-07-18,18,3154.09,175.23
732,vip,2023-01-30,2024-09-15,35,14802.59,422.93
733,regular,2023-05-31,2023-12-12,3,164.39,54.8
734,vip,2023-01-09,2024-10-13,36,18653.36,518.15
735,regular,2023-01-25,2024-11-25,10,621.91,62.19
736,regular,2024-01-27,2024-11-05,2,112.17,56.08
737,premium,2023-03-02,2024-11-15,20,2970.38,148.52
738,regular,2023-09-09,2024-09-14,7,449.12,64.16
739,premium,2023-01-31,2024-11-11,23,3992.7,173.6
740,premium,2023-01-14,2024-09-11,22,3831.82,174.17
741,premium,2023-03-08,2024-09-22,18,3122.44,173.47
742,regular,2023-01-28,2024-11-26,5,198.04,39.61
743,premium,2023-02-05,2024-11-05,16,2875.38,179.71
744,premium,2023-01-10,2024-10-23,22,4085.43,185.7
745,vip,2023-02-19,2024-09-19,31,13115.58,423.08
746,regular,2023-05-21,2024-02-16,3,274.85,91.62
747,vip,2023-02-03,2024-11-13,34,14568.09,428.47
748,regular,2023-02-01,2024-10-11,5,203.84,40.77
749,regular,2023-02-04,2024-11-22,6,297.94,49.66
750,regular,2023-02-23,2024-11-07,3,56.94,18.98
751,regular,2023-01-04,2024-09-12,7,384.05,54.86
752,vip,2023-01-22,2024-11-20,42,15185.11,361.55
753,regular,2023-04-14,2024-10-06,3,131.67,43.89
754,premium,2023-02-09,2024-10-23,18,2037.17,113.18
755,regular,2023-06-15,2024-10-21,7,315.42,45.06
756,regular,2023-07-07,2024-10-29,6,403.26,67.21
757,regular,2023-09-05,2024-10-09,5,288.39,57.68
758,vip,2023-01-15,2024-10-14,39,23998.8,615.35
759,regular,2023-05-20,2024-08-30,5,213.88,42.78
760,regular,2023-04-17,2024-11-06,8,361.49,45.19
761,regular,2023-04-15,2024-01-08,5,213.61,42.72
762,regular,2023-01-08,2024-08-08,12,514.5,42.87
763,regular,2023-02-13,2024-10-29,10,318.58,31.86
764,regular,2023-02-28,2024-08-25,11,487.43,44.31
765,premium,2023-01-07,2024-11-06,18,2471.65,137.31
766,premium,2023-01-12,2024-10-01,20,3207.04,160.35
767,regular,2023-09-22,2024-11-08,2,135.88,67.94
768,regular,2023-01-09,2024-09-08,6,221.93,36.99
769,regular,2023-01-24,2024-05-28,5,336.33,67.27
770,regular,2023-03-28,2024-09-11,5,355.74,71.15
771,regular,2023-07-07,2024-04-16,5,380.02,76.0
772,regular,2023-12-21,2024-10-25,7,382.53,54.65
773,regular,2023-09-04,2023-12-24,4,131.52,32.88
774,regular,2023-03-16,2023-12-22,6,333.46,55.58
775,regular,2023-06-25,2024-08-20,7,178.98,25.57
776,premium,2023-01-02,2024-10-12,23,3732.65,162.29
777,vip,2023-01-06,2024-11-22,52,21450.98,412.52
778,premium,2023-02-23,2024-07-16,19,3718.67,195.72
779,regular,2023-01-18,2024-08-15,8,468.46,58.56
780,regular,2023-03-06,2024-10-29,11,798.47,72.59
781,regular,2023-04-28,2024-05-20,3,111.89,37.3
782,regular,2023-02-09,2024-07-22,10,440.38,44.04
783,regular,2023-01-29,2024-11-17,10,640.37,64.04
784,premium,2023-01-08,2024-09-13,17,2552.18,150.13
785,regular,2023-05-11,2024-08-01,4,96.04,24.01
786,regular,2024-02-24,2024-11-11,3,118.49,39.5
787,regular,2023-01-21,2024-02-01,5,216.81,43.36
788,regular,2023-03-07,2024-07-30,6,214.24,35.71
789,regular,2023-01-10,2024-07-16,7,498.98,71.28
790,regular,2023-02-14,2024-03-23,6,197.6,32.93
791,premium,2023-02-05,2024-11-17,17,2836.78,166.87
792,premium,2023-01-07,2024-11-13,23,3627.32,157.71
793,regular,2023-03-09,2024-08-26,5,223.91,44.78
794,regular,2023-02-16,2024-11-08,9,563.15,62.57
795,regular,2023-02-21,2024-10-20,6,293.51,48.92
796,regular,2023-02-22,2024-08-18,3,162.19,54.06
797,regular,2023-07-20,2024-09-11,6,307.75,51.29
798,regular,2023-12-09,2023-12-09,1,51.19,51.19
799,regular,2023-06-06,2024-09-04,5,178.73,35.75
800,regular,2023-01-03,2024-06-17,10,620.61,62.06
801,premium,2023-01-21,2024-10-12,18,3142.89,174.6
802,regular,2023-06-25,2024-07-19,4,162.21,40.55
803,regular,2023-06-15,2024-10-31,6,470.12,78.35
804,vip,2023-01-05,2024-11-16,34,8714.46,256.31
805,regular,2023-03-18,2024-05-12,6,436.44,72.74
806,regular,2023-07-01,2024-11-08,7,305.86,43.69
807,regular,2023-05-25,2024-11-17,8,132.4,16.55
808,regular,2023-04-15,2024-07-15,7,441.48,63.07
809,regular,2023-05-03,2024-11-11,6,282.8,47.13
810,regular,2023-01-27,2024-11-12,6,163.22,27.2
811,regular,2023-04-29,2023-12-23,3,165.14,55.05
812,regular,2023-09-22,2024-03-11,4,324.64,81.16
813,regular,2023-03-24,2024-11-25,11,452.43,41.13
814,premium,2023-03-07,2024-11-11,20,2195.14,109.76
815,premium,2023-01-04,2024-11-23,19,3036.95,159.84
816,regular,2023-05-14,2023-08-22,2,71.99,36.0
817,premium,2023-01-09,2024-11-20,18,1681.96,93.44
818,regular,2023-10-24,2024-04-02,3,137.54,45.85
819,premium,2023-01-16,2024-11-14,17,2325.55,136.8
820,vip,2023-01-06,2024-11-19,33,17483.45,529.8
821,regular,2023-01-11,2024-09-08,11,685.06,62.28
822,regular,2023-01-13,2024-11-08,5,276.34,55.27
823,premium,2023-01-07,2024-11-06,32,4141.01,129.41
824,regular,2023-01-04,2024-08-14,6,262.68,43.78
825,regular,2023-04-30,2024-08-30,7,414.69,59.24
826,premium,2023-01-02,2024-11-12,19,2641.05,139.0
827,premium,2023-01-31,2024-10-25,18,3348.44,186.02
828,regular,2023-01-26,2024-08-06,4,159.83,39.96
829,regular,2023-02-10,2024-04-20,7,458.48,65.5
830,regular,2023-02-12,2024-10-31,8,496.04,62.01
831,premium,2023-01-19,2024-11-04,21,2737.98,130.38
832,regular,2023-01-11,2024-08-24,7,357.48,51.07
833,premium,2023-02-04,2024-11-21,30,4261.84,142.06
834,premium,2023-01-22,2024-11-22,23,3547.31,154.23
835,regular,2023-04-17,2024-09-24,5,230.53,46.11
836,regular,2023-03-20,2024-08-07,5,186.09,37.22
837,regular,2023-02-22,2024-10-16,13,661.8,50.91
838,premium,2023-02-26,2024-11-12,22,2211.81,100.54
839,vip,2023-01-15,2024-11-20,42,28903.52,688.18
840,premium,2023-03-20,2024-11-06,22,3550.78,161.4
841,vip,2023-01-14,2024-11-24,43,9328.85,216.95
842,vip,2023-01-11,2024-11-03,37,14695.15,397.17
843,regular,2023-04-13,2024-08-25,9,437.5,48.61
844,regular,2023-05-17,2024-11-08,7,297.43,42.49
845,regular,2023-04-10,2024-08-14,9,333.75,37.08
846,premium,2023-03-17,2024-11-11,14,1898.25,135.59
847,vip,2023-01-14,2024-11-24,40,26442.65,661.07
848,premium,2023-01-18,2024-10-30,25,3223.14,128.93
849,premium,2023-01-25,2024-10-26,16,1882.31,117.64
850,regular,2023-01-30,2024-03-04,8,554.61,69.33
851,regular,2023-02-26,2024-10-19,4,287.8,71.95
852,regular,2023-04-21,2023-12-14,4,102.48,25.62
853,premium,2023-03-04,2024-11-02,16,2437.82,152.36
854,regular,2023-03-01,2024-10-20,6,271.18,45.2
855,regular,2023-05-24,2024-08-17,5,201.33,40.27
856,vip,2023-01-03,2024-10-31,43,21943.72,510.32
857,regular,2023-04-17,2024-08-13,6,290.62,48.44
858,regular,2023-06-12,2024-11-15,5,144.72,28.94
859,premium,2023-02-04,2024-09-06,13,1934.96,148.84
860,regular,2023-01-10,2024-08-27,5,227.95,45.59
861,premium,2023-01-09,2024-10-02,19,2866.73,150.88
862,regular,2023-11-18,2024-10-12,4,238.92,59.73
863,regular,2023-06-06,2024-09-07,9,312.03,34.67
864,regular,2023-03-23,2024-10-16,8,622.74,77.84
865,regular,2023-03-09,2024-06-20,9,612.18,68.02
866,regular,2023-03-13,2024-11-09,11,495.1,45.01
867,regular,2023-06-23,2024-08-20,6,200.32,33.39
868,regular,2023-07-19,2024-02-25,4,215.11,53.78
869,regular,2023-03-31,2024-11-22,7,178.1,25.44
870,regular,2023-04-05,2024-11-02,11,487.12,44.28
871,regular,2023-05-04,2024-09-29,8,477.46,59.68
872,regular,2023-03-14,2023-05-03,2,62.59,31.29
873,regular,2023-05-19,2024-01-26,4,200.05,50.01
874,regular,2023-11-09,2024-10-27,4,209.97,52.49
875,premium,2023-03-02,2024-10-30,26,3234.94,124.42
876,regular,2023-01-19,2024-11-14,7,505.87,72.27
877,premium,2023-02-28,2024-11-11,24,4802.74,200.11
878,premium,2023-03-02,2024-10-06,18,2833.89,157.44
879,regular,2023-03-27,2024-08-20,8,551.04,68.88
880,premium,2023-01-13,2024-10-22,16,2945.09,184.07
881,regular,2023-05-10,2024-11-26,9,408.82,45.42
882,regular,2023-05-30,2024-10-06,6,403.32,67.22
883,regular,2023-11-06,2024-11-26,3,190.37,63.46
884,vip,2023-01-03,2024-11-14,35,17759.86,507.42
885,regular,2023-01-27,2024-05-01,5,352.91,70.58
886,regular,2023-10-30,2024-06-25,3,114.6,38.2
887,regular,2023-01-21,2024-07-10,4,181.8,45.45
888,regular,2023-02-27,2024-11-19,10,409.51,40.95
889,regular,2023-06-11,2024-05-11,6,109.98,18.33
890,regular,2023-01-07,2024-03-30,6,272.73,45.46
891,regular,2023-04-24,2024-10-28,6,277.43,46.24
892,regular,2023-10-25,2024-11-21,6,307.91,51.32
893,regular,2023-01-03,2024-08-04,8,396.39,49.55
894,regular,2023-03-02,2024-11-20,13,605.52,46.58
895,regular,2023-06-02,2024-11-01,5,322.3,64.46
896,premium,2023-01-21,2024-08-15,22,2510.25,114.1
897,regular,2023-03-18,2024-09-20,5,175.95,35.19
898,premium,2023-01-04,2024-10-15,18,2436.97,135.39
899,premium,2023-01-22,2024-11-19,27,3578.96,132.55
900,regular,2023-03-16,2024-08-08,5,218.21,43.64
901,regular,2023-03-21,2024-04-01,3,87.28,29.09
902,regular,2023-07-09,2024-11-06,3,127.41,42.47
903,regular,2023-06-29,2024-08-17,6,172.72,28.79
904,regular,2023-07-11,2023-10-18,2,106.36,53.18
905,regular,2023-07-21,2024-10-03,5,211.61,42.32
906,regular,2023-06-04,2024-01-23,5,173.84,34.77
907,regular,2023-01-21,2024-08-31,8,702.63,87.83
908,regular,2023-07-21,2023-12-06,2,118.77,59.39
909,regular,2023-04-05,2024-08-14,7,370.63,52.95
910,regular,2023-05-09,2024-11-11,5,261.41,52.28
