customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_segment,is_high_value,segment_category
2170,41,9,601.78,3,4,4,344,1,Potential Loyalists
2171,22,7,501.19,4,3,4,434,1,Loyal Customers
2172,1,35,17601.97,5,5,5,555,1,Champions
2173,88,9,660.96,2,4,4,244,1,At Risk
2174,41,5,210.75,3,2,2,322,0,Others
2175,30,8,269.31,4,3,2,432,0,Loyal Customers
2176,179,6,307.53,1,2,2,122,0,Lost
2177,20,40,20801.65,4,5,5,455,1,Champions
2178,161,17,1926.32,1,4,4,144,1,At Risk
2179,55,2,162.0,3,1,1,311,0,Others
2180,3,6,496.23,5,2,4,524,1,Potential Loyalists
2181,16,9,233.27,5,4,2,542,0,Loyal Customers
2182,3,8,357.28,5,3,3,533,0,Loyal Customers
2183,124,7,690.19,2,3,4,234,1,At Risk
2184,57,9,820.18,3,4,4,344,1,Potential Loyalists
2185,13,8,168.19,5,3,1,531,0,Loyal Customers
2186,6,8,536.89,5,3,4,534,1,Loyal Customers
2187,54,21,2975.97,3,5,5,355,1,Potential Loyalists
2188,293,5,242.84,1,2,2,122,0,Lost
2189,41,5,302.08,3,2,2,322,0,Others
2190,44,5,361.72,3,2,3,323,0,Others
2191,13,10,498.78,5,4,4,544,1,Champions
2192,48,5,179.89,3,2,1,321,0,Others
2193,32,8,629.62,4,3,4,434,1,Loyal Customers
2194,116,6,416.25,2,2,3,223,1,Lost
2195,204,5,195.53,1,2,1,121,0,Lost
2196,135,2,106.59,2,1,1,211,0,Lost
2197,90,4,160.69,2,1,1,211,0,Lost
2198,63,7,259.54,3,3,2,332,0,Others
2199,6,35,24794.28,5,5,5,555,1,Champions
2200,17,6,381.18,4,2,3,423,1,New Customers
2201,5,16,3454.22,5,4,5,545,1,Champions
2202,59,17,1807.76,3,4,4,344,1,Potential Loyalists
2203,21,6,177.34,4,2,1,421,0,New Customers
2204,1,6,359.14,5,2,3,523,0,New Customers
2205,22,30,4200.2,4,5,5,455,1,Champions
2206,11,8,485.39,5,3,4,534,1,Loyal Customers
2207,49,3,138.66,3,1,1,311,0,Others
2208,96,7,323.86,2,3,3,233,0,At Risk
2209,59,10,537.48,3,4,4,344,1,Potential Loyalists
2210,44,4,135.8,3,1,1,311,0,Others
2211,306,3,219.54,1,1,2,112,0,Lost
2212,79,20,2178.16,2,5,4,254,1,At Risk
2213,6,9,543.35,5,4,4,544,1,Champions
2214,211,5,233.47,1,2,2,122,0,Lost
2215,8,34,20507.01,5,5,5,555,1,Champions
2216,21,20,2666.81,4,5,5,455,1,Champions
2217,52,5,339.72,3,2,3,323,0,Others
2218,130,6,369.21,2,2,3,223,0,Lost
2219,110,5,187.81,2,2,1,221,0,Lost
2220,193,6,73.54,1,2,1,121,0,Lost
2221,11,7,336.35,5,3,3,533,0,Loyal Customers
2222,27,20,2744.71,4,5,5,455,1,Champions
2223,6,43,16481.2,5,5,5,555,1,Champions
2224,12,21,2155.69,5,5,4,554,1,Champions
2225,205,5,174.14,1,2,1,121,0,Lost
2226,44,5,372.07,3,2,3,323,0,Others
2227,61,3,115.8,3,1,1,311,0,Others
2228,8,4,41.01,5,1,1,511,0,New Customers
2229,340,7,408.56,1,3,3,133,1,At Risk
2230,153,7,532.85,1,3,4,134,1,At Risk
2231,127,9,468.16,2,4,3,243,1,At Risk
2232,10,23,2966.24,5,5,5,555,1,Champions
2233,70,5,220.25,3,2,2,322,0,Others
2234,5,35,15547.68,5,5,5,555,1,Champions
2235,254,7,291.9,1,3,2,132,0,At Risk
2236,120,5,250.63,2,2,2,222,0,Lost
2237,59,7,455.02,3,3,3,333,1,Others
2238,16,4,322.3,5,1,3,513,0,New Customers
2239,4,6,278.97,5,2,2,522,0,New Customers
2240,3,7,566.21,5,3,4,534,1,Loyal Customers
2241,194,8,452.74,1,3,3,133,1,At Risk
2242,56,8,489.45,3,3,4,334,1,Potential Loyalists
2243,333,3,214.55,1,1,2,112,0,Lost
2244,65,5,213.0,3,2,2,322,0,Others
2245,450,4,275.62,1,1,2,112,0,Lost
2246,39,10,531.42,4,4,4,444,1,Champions
2247,13,5,226.71,5,2,2,522,0,New Customers
2248,28,17,2169.71,4,4,4,444,1,Champions
2249,112,6,391.48,2,2,3,223,1,Lost
2250,61,10,491.63,3,4,4,344,1,Potential Loyalists
2251,107,5,317.62,2,2,3,223,0,Lost
2252,141,7,116.84,2,3,1,231,0,At Risk
2253,14,10,279.6,5,4,2,542,0,Loyal Customers
2254,296,4,254.08,1,1,2,112,0,Lost
2255,75,19,2255.3,3,5,4,354,1,Potential Loyalists
2256,148,4,264.88,1,1,2,112,0,Lost
2257,87,12,445.39,2,4,3,243,1,At Risk
2258,239,6,221.48,1,2,2,122,0,Lost
2259,25,26,3733.75,4,5,5,455,1,Champions
2260,58,2,88.14,3,1,1,311,0,Others
2261,151,7,438.2,1,3,3,133,1,At Risk
2262,348,6,206.77,1,2,2,122,0,Lost
2263,196,7,361.13,1,3,3,133,0,At Risk
2264,29,8,482.18,4,3,4,434,1,Loyal Customers
2265,22,24,3554.46,4,5,5,455,1,Champions
2266,82,5,409.18,2,2,3,223,1,Lost
2267,20,11,518.75,4,4,4,444,1,Champions
2268,54,25,4616.32,3,5,5,355,1,Potential Loyalists
2269,1,7,150.75,5,3,1,531,0,Loyal Customers
2270,56,6,337.71,3,2,3,323,0,Others
2271,50,13,2667.92,3,4,5,345,1,Potential Loyalists
2272,2,6,341.84,5,2,3,523,0,New Customers
2273,37,4,309.08,4,1,3,413,0,New Customers
2274,44,15,2123.48,3,4,4,344,1,Potential Loyalists
2275,63,10,524.09,3,4,4,344,1,Potential Loyalists
2276,2,23,3141.11,5,5,5,555,1,Champions
2277,97,4,290.35,2,1,2,212,0,Lost
2278,12,18,1908.73,5,4,4,544,1,Champions
2279,15,3,114.17,5,1,1,511,0,New Customers
2280,114,5,161.79,2,2,1,221,0,Lost
2281,14,27,20197.77,5,5,5,555,1,Champions
2282,11,19,1133.65,5,5,4,554,1,Champions
2283,2,37,14635.47,5,5,5,555,1,Champions
2284,1,4,137.35,5,1,1,511,0,New Customers
2285,214,10,399.48,1,4,3,143,1,At Risk
2286,223,3,134.9,1,1,1,111,0,Lost
2287,427,4,277.32,1,1,2,112,0,Lost
2288,8,19,2923.75,5,5,5,555,1,Champions
2289,111,10,614.21,2,4,4,244,1,At Risk
2290,270,4,123.19,1,1,1,111,0,Lost
2291,5,17,1885.37,5,4,4,544,1,Champions
2292,418,3,124.34,1,1,1,111,0,Lost
2293,119,7,424.69,2,3,3,233,1,At Risk
2294,50,13,1177.97,3,4,4,344,1,Potential Loyalists
2295,62,6,263.52,3,2,2,322,0,Others
2296,2,5,195.88,5,2,1,521,0,New Customers
2297,102,5,287.54,2,2,2,222,0,Lost
2298,302,5,228.21,1,2,2,122,0,Lost
2299,76,16,3509.04,2,4,5,245,1,At Risk
2300,23,13,2039.14,4,4,4,444,1,Champions
2301,179,10,547.55,1,4,4,144,1,At Risk
2302,64,6,263.63,3,2,2,322,0,Others
2303,57,7,287.33,3,3,2,332,0,Others
2304,208,4,297.8,1,1,2,112,0,Lost
2305,46,6,464.73,3,2,3,323,1,Others
2306,10,44,26050.9,5,5,5,555,1,Champions
2307,10,6,527.07,5,2,4,524,1,Potential Loyalists
2308,11,19,3069.05,5,5,5,555,1,Champions
2309,7,40,25225.05,5,5,5,555,1,Champions
2310,56,7,466.05,3,3,3,333,1,Others
2311,47,5,181.48,3,2,1,321,0,Others
2312,20,14,1846.77,4,4,4,444,1,Champions
2313,65,6,230.43,3,2,2,322,0,Others
2314,77,7,588.83,2,3,4,234,1,At Risk
2315,75,6,195.09,3,2,1,321,0,Others
2316,18,6,268.34,4,2,2,422,0,New Customers
2317,22,18,3505.77,4,4,5,445,1,Champions
2318,51,6,373.73,3,2,3,323,0,Others
2319,50,7,225.12,3,3,2,332,0,Others
2320,144,6,435.53,2,2,3,223,1,Lost
2321,5,16,2586.17,5,4,4,544,1,Champions
2322,48,3,155.9,3,1,1,311,0,Others
2323,2,8,255.74,5,3,2,532,0,Loyal Customers
2324,29,4,262.09,4,1,2,412,0,New Customers
2325,29,6,254.5,4,2,2,422,0,New Customers
2326,9,15,2153.93,5,4,4,544,1,Champions
2327,90,6,234.64,2,2,2,222,0,Lost
2328,3,8,651.48,5,3,4,534,1,Loyal Customers
2329,54,8,436.49,3,3,3,333,1,Others
2330,71,7,510.66,3,3,4,334,1,Potential Loyalists
2331,100,8,269.17,2,3,2,232,0,At Risk
2332,147,5,162.07,1,2,1,121,0,Lost
2333,52,18,2572.62,3,4,4,344,1,Potential Loyalists
2334,161,6,437.64,1,2,3,123,1,Lost
2335,98,5,82.34,2,2,1,221,0,Lost
2336,3,36,18444.41,5,5,5,555,1,Champions
2337,181,8,479.77,1,3,4,134,1,At Risk
2338,1,22,2657.01,5,5,5,555,1,Champions
2339,35,9,329.35,4,4,3,443,0,Loyal Customers
2340,82,7,384.73,2,3,3,233,1,At Risk
2341,225,3,107.98,1,1,1,111,0,Lost
2342,203,7,497.76,1,3,4,134,1,At Risk
2343,335,4,323.06,1,1,3,113,0,Lost
2344,381,1,16.08,1,1,1,111,0,Lost
2345,29,26,4108.18,4,5,5,455,1,Champions
2346,15,20,2987.05,5,5,5,555,1,Champions
2347,61,5,83.74,3,2,1,321,0,Others
2348,70,9,489.08,3,4,4,344,1,Potential Loyalists
2349,70,4,198.66,3,1,1,311,0,Others
2350,172,8,405.23,1,3,3,133,1,At Risk
2351,10,22,3326.66,5,5,5,555,1,Champions
2352,23,7,197.15,4,3,1,431,0,Loyal Customers
2353,27,21,3475.22,4,5,5,455,1,Champions
2354,23,20,3770.82,4,5,5,455,1,Champions
2355,12,21,3335.57,5,5,5,555,1,Champions
2356,355,3,111.96,1,1,1,111,0,Lost
2357,42,9,496.88,3,4,4,344,1,Potential Loyalists
2358,214,6,554.64,1,2,4,124,1,Lost
2359,14,17,2367.93,5,4,4,544,1,Champions
2360,152,6,345.14,1,2,3,123,0,Lost
2361,4,16,2661.34,5,4,5,545,1,Champions
2362,33,17,2188.82,4,4,4,444,1,Champions
2363,10,41,22038.96,5,5,5,555,1,Champions
2364,91,5,228.52,2,2,2,222,0,Lost
2365,38,7,351.39,4,3,3,433,0,Loyal Customers
2366,165,4,65.66,1,1,1,111,0,Lost
2367,8,10,331.09,5,4,3,543,0,Loyal Customers
2368,14,41,15753.9,5,5,5,555,1,Champions
2369,23,4,124.42,4,1,1,411,0,New Customers
2370,10,20,2456.02,5,5,4,554,1,Champions
2371,3,4,342.09,5,1,3,513,0,New Customers
2372,170,6,493.9,1,2,4,124,1,Lost
2373,80,6,279.49,2,2,2,222,0,Lost
2374,4,5,298.28,5,2,2,522,0,New Customers
2375,19,27,4609.19,4,5,5,455,1,Champions
2376,53,6,305.38,3,2,2,322,0,Others
2377,103,7,412.92,2,3,3,233,1,At Risk
2378,421,3,205.34,1,1,2,112,0,Lost
2379,114,7,330.77,2,3,3,233,0,At Risk
2380,260,7,497.39,1,3,4,134,1,At Risk
2381,73,9,453.65,3,4,3,343,1,Others
2382,292,5,243.39,1,2,2,122,0,Lost
2383,200,5,292.12,1,2,2,122,0,Lost
2384,107,6,344.33,2,2,3,223,0,Lost
2385,160,4,143.9,1,1,1,111,0,Lost
2386,296,4,289.02,1,1,2,112,0,Lost
2387,25,17,2437.13,4,4,4,444,1,Champions
2388,12,3,166.92,5,1,1,511,0,New Customers
2389,97,6,440.98,2,2,3,223,1,Lost
2390,16,43,22273.68,5,5,5,555,1,Champions
2391,24,16,2962.05,4,4,5,445,1,Champions
2392,6,6,494.54,5,2,4,524,1,Potential Loyalists
2393,17,6,224.42,4,2,2,422,0,New Customers
2394,23,7,221.17,4,3,2,432,0,Loyal Customers
2395,2,7,404.74,5,3,3,533,1,Loyal Customers
2396,107,8,395.77,2,3,3,233,1,At Risk
2397,20,15,1932.17,4,4,4,444,1,Champions
2398,23,35,8593.64,4,5,5,455,1,Champions
2399,66,2,91.5,3,1,1,311,0,Others
2400,27,46,22109.88,4,5,5,455,1,Champions
2401,62,6,150.34,3,2,1,321,0,Others
2402,1,5,236.45,5,2,2,522,0,New Customers
2403,7,6,358.04,5,2,3,523,0,New Customers
2404,149,2,82.17,1,1,1,111,0,Lost
2405,290,7,282.03,1,3,2,132,0,At Risk
2406,24,7,368.62,4,3,3,433,0,Loyal Customers
2407,52,4,200.31,3,1,2,312,0,Others
2408,26,16,3151.01,4,4,5,445,1,Champions
2409,169,6,338.88,1,2,3,123,0,Lost
2410,3,19,3293.46,5,5,5,555,1,Champions
2411,100,5,184.56,2,2,1,221,0,Lost
2412,37,13,1612.47,4,4,4,444,1,Champions
2413,156,5,374.57,1,2,3,123,1,Lost
2414,163,4,226.57,1,1,2,112,0,Lost
2415,13,32,17781.94,5,5,5,555,1,Champions
2416,9,25,3585.09,5,5,5,555,1,Champions
2417,141,7,597.13,2,3,4,234,1,At Risk
2418,2,36,15083.63,5,5,5,555,1,Champions
2419,317,4,163.11,1,1,1,111,0,Lost
2420,43,21,3579.79,3,5,5,355,1,Potential Loyalists
2421,446,5,189.9,1,2,1,121,0,Lost
2422,16,6,212.68,5,2,2,522,0,New Customers
2423,7,19,3640.17,5,5,5,555,1,Champions
2424,411,3,100.45,1,1,1,111,0,Lost
2425,172,7,345.5,1,3,3,133,0,At Risk
2426,201,6,186.17,1,2,1,121,0,Lost
2427,83,2,131.57,2,1,1,211,0,Lost
2428,9,5,387.22,5,2,3,523,1,New Customers
2429,106,5,161.6,2,2,1,221,0,Lost
2430,284,3,164.79,1,1,1,111,0,Lost
2431,55,2,81.0,3,1,1,311,0,Others
2432,203,5,137.43,1,2,1,121,0,Lost
2433,73,24,3648.16,3,5,5,355,1,Potential Loyalists
2434,131,7,223.86,2,3,2,232,0,At Risk
2435,128,5,295.76,2,2,2,222,0,Lost
2436,24,6,276.14,4,2,2,422,0,New Customers
2437,74,6,153.08,3,2,1,321,0,Others
2438,181,7,227.93,1,3,2,132,0,At Risk
2439,24,19,3690.4,4,5,5,455,1,Champions
2440,3,20,2910.9,5,5,5,555,1,Champions
2441,20,6,136.05,4,2,1,421,0,New Customers
2442,200,4,170.95,1,1,1,111,0,Lost
2443,182,5,243.17,1,2,2,122,0,Lost
2444,58,20,3220.83,3,5,5,355,1,Potential Loyalists
2445,72,5,198.38,3,2,1,321,0,Others
2446,6,7,282.49,5,3,2,532,0,Loyal Customers
2447,150,17,2590.5,1,4,4,144,1,At Risk
2448,9,5,299.86,5,2,2,522,0,New Customers
2449,77,18,4060.22,2,4,5,245,1,At Risk
2450,94,9,603.78,2,4,4,244,1,At Risk
2451,47,23,3990.34,3,5,5,355,1,Potential Loyalists
2452,113,4,267.76,2,1,2,212,0,Lost
2453,91,7,410.39,2,3,3,233,1,At Risk
2454,37,20,2850.23,4,5,5,455,1,Champions
2455,59,4,156.44,3,1,1,311,0,Others
2456,55,22,3040.75,3,5,5,355,1,Potential Loyalists
2457,18,18,2537.74,4,4,4,444,1,Champions
2458,14,21,2290.6,5,5,4,554,1,Champions
2459,167,6,464.58,1,2,3,123,1,Lost
2460,3,4,151.13,5,1,1,511,0,New Customers
2461,11,8,264.29,5,3,2,532,0,Loyal Customers
2462,72,10,488.64,3,4,4,344,1,Potential Loyalists
2463,46,8,269.67,3,3,2,332,0,Others
2464,7,27,4102.74,5,5,5,555,1,Champions
2465,173,17,2076.38,1,4,4,144,1,At Risk
2466,69,7,167.96,3,3,1,331,0,Others
2467,42,8,424.64,3,3,3,333,1,Others
2468,84,7,300.15,2,3,2,232,0,At Risk
2469,90,12,740.78,2,4,4,244,1,At Risk
2470,25,20,2321.72,4,5,4,454,1,Champions
2471,173,5,364.97,1,2,3,123,0,Lost
2472,55,5,401.25,3,2,3,323,1,Others
2473,116,19,3378.19,2,5,5,255,1,At Risk
2474,172,5,266.2,1,2,2,122,0,Lost
2475,15,6,289.85,5,2,2,522,0,New Customers
2476,118,16,1439.67,2,4,4,244,1,At Risk
2477,10,8,536.85,5,3,4,534,1,Loyal Customers
2478,77,19,3619.93,2,5,5,255,1,At Risk
2479,68,17,2285.67,3,4,4,344,1,Potential Loyalists
2480,113,6,232.04,2,2,2,222,0,Lost
2481,260,7,307.37,1,3,2,132,0,At Risk
2482,15,7,265.97,5,3,2,532,0,Loyal Customers
2483,62,5,262.71,3,2,2,322,0,Others
2484,14,23,2193.88,5,5,4,554,1,Champions
2485,40,20,3151.1,4,5,5,455,1,Champions
2486,5,15,1756.96,5,4,4,544,1,Champions
2487,3,39,22152.95,5,5,5,555,1,Champions
2488,171,6,374.74,1,2,3,123,1,Lost
2489,12,5,218.46,5,2,2,522,0,New Customers
2490,20,9,606.77,4,4,4,444,1,Champions
2491,66,8,364.37,3,3,3,333,0,Others
2492,72,8,327.11,3,3,3,333,0,Others
2493,33,13,1427.73,4,4,4,444,1,Champions
2494,8,7,229.35,5,3,2,532,0,Loyal Customers
2495,62,3,100.23,3,1,1,311,0,Others
2496,94,5,149.47,2,2,1,221,0,Lost
2497,25,34,14028.37,4,5,5,455,1,Champions
2498,1,19,3373.49,5,5,5,555,1,Champions
2499,69,7,307.7,3,3,2,332,0,Others
2500,9,17,2983.84,5,4,5,545,1,Champions
2501,24,17,2572.62,4,4,4,444,1,Champions
2502,18,35,17640.36,4,5,5,455,1,Champions
2503,181,9,387.98,1,4,3,143,1,At Risk
2504,12,8,555.5,5,3,4,534,1,Loyal Customers
2505,75,21,3553.93,3,5,5,355,1,Potential Loyalists
2506,63,18,3672.88,3,4,5,345,1,Potential Loyalists
2507,1,48,26486.34,5,5,5,555,1,Champions
2508,12,5,338.59,5,2,3,523,0,New Customers
2509,33,19,2563.11,4,5,4,454,1,Champions
2510,24,19,2339.81,4,5,4,454,1,Champions
2511,52,20,2408.88,3,5,4,354,1,Potential Loyalists
2512,120,6,99.99,2,2,1,221,0,Lost
2513,54,5,246.38,3,2,2,322,0,Others
2514,36,8,423.96,4,3,3,433,1,Loyal Customers
2515,76,5,205.12,2,2,2,222,0,Lost
2516,34,17,3013.63,4,4,5,445,1,Champions
2517,216,5,177.26,1,2,1,121,0,Lost
2518,99,5,344.02,2,2,3,223,0,Lost
2519,29,24,3745.12,4,5,5,455,1,Champions
2520,172,5,236.63,1,2,2,122,0,Lost
2521,215,6,313.91,1,2,3,123,0,Lost
2522,8,4,174.76,5,1,1,511,0,New Customers
2523,303,3,199.47,1,1,2,112,0,Lost
2524,13,8,290.78,5,3,2,532,0,Loyal Customers
2525,34,6,221.55,4,2,2,422,0,New Customers
2526,86,3,204.24,2,1,2,212,0,Lost
2527,500,5,439.8,1,2,3,123,1,Lost
2528,130,5,302.24,2,2,2,222,0,Lost
2529,8,5,285.65,5,2,2,522,0,New Customers
2530,56,7,495.7,3,3,4,334,1,Potential Loyalists
2531,242,4,320.13,1,1,3,113,0,Lost
2532,4,5,248.84,5,2,2,522,0,New Customers
2533,41,25,3982.56,3,5,5,355,1,Potential Loyalists
2534,504,1,10.0,1,1,1,111,0,Lost
2535,31,24,4073.51,4,5,5,455,1,Champions
2536,6,37,21094.11,5,5,5,555,1,Champions
2537,21,7,474.26,4,3,4,434,1,Loyal Customers
2538,45,16,2154.18,3,4,4,344,1,Potential Loyalists
2539,17,14,2378.99,4,4,4,444,1,Champions
2540,51,20,2919.79,3,5,5,355,1,Potential Loyalists
2541,123,5,289.72,2,2,2,222,0,Lost
2542,114,7,308.49,2,3,3,233,0,At Risk
2543,28,3,252.74,4,1,2,412,0,New Customers
2544,194,7,348.2,1,3,3,133,0,At Risk
2545,45,8,150.63,3,3,1,331,0,Others
2546,92,5,358.2,2,2,3,223,0,Lost
2547,27,3,93.31,4,1,1,411,0,New Customers
2548,164,6,407.49,1,2,3,123,1,Lost
2549,43,17,3397.27,3,4,5,345,1,Potential Loyalists
2550,26,28,4947.02,4,5,5,455,1,Champions
2551,24,20,2258.77,4,5,4,454,1,Champions
2552,22,17,2469.6,4,4,4,444,1,Champions
2553,143,2,92.16,2,1,1,211,0,Lost
2554,248,7,223.55,1,3,2,132,0,At Risk
2555,470,1,54.04,1,1,1,111,0,Lost
2556,14,4,196.04,5,1,1,511,0,New Customers
2557,125,5,93.04,2,2,1,221,0,Lost
2558,185,9,516.8,1,4,4,144,1,At Risk
2559,21,32,25098.48,4,5,5,455,1,Champions
2560,79,21,2153.14,2,5,4,254,1,At Risk
2561,16,25,3144.16,5,5,5,555,1,Champions
2562,35,6,519.24,4,2,4,424,1,Potential Loyalists
2563,29,39,9386.3,4,5,5,455,1,Champions
2564,26,38,28069.59,4,5,5,455,1,Champions
2565,402,4,296.1,1,1,2,112,0,Lost
2566,25,4,227.44,4,1,2,412,0,New Customers
2567,5,43,17816.77,5,5,5,555,1,Champions
2568,298,4,146.82,1,1,1,111,0,Lost
2569,181,9,285.35,1,4,2,142,0,At Risk
2570,29,5,261.02,4,2,2,422,0,New Customers
2571,34,10,596.71,4,4,4,444,1,Champions
2572,121,5,254.17,2,2,2,222,0,Lost
2573,160,4,184.27,1,1,1,111,0,Lost
2574,20,17,2063.9,4,4,4,444,1,Champions
2575,31,14,2027.38,4,4,4,444,1,Champions
2576,141,7,337.03,2,3,3,233,0,At Risk
2577,42,19,4247.31,3,5,5,355,1,Potential Loyalists
2578,84,19,2596.97,2,5,4,254,1,At Risk
2579,58,7,288.35,3,3,2,332,0,Others
2580,63,9,525.03,3,4,4,344,1,Potential Loyalists
2581,6,8,291.13,5,3,2,532,0,Loyal Customers
2582,1,8,279.82,5,3,2,532,0,Loyal Customers
2583,19,33,9840.2,4,5,5,455,1,Champions
2584,85,5,124.92,2,2,1,221,0,Lost
2585,60,5,322.41,3,2,3,323,0,Others
2586,36,8,487.36,4,3,4,434,1,Loyal Customers
2587,46,23,3218.52,3,5,5,355,1,Potential Loyalists
2588,77,2,113.08,2,1,1,211,0,Lost
2589,37,3,109.62,4,1,1,411,0,New Customers
2590,10,17,3496.65,5,4,5,545,1,Champions
2591,275,2,59.99,1,1,1,111,0,Lost
2592,4,8,418.32,5,3,3,533,1,Loyal Customers
2593,160,2,96.2,1,1,1,111,0,Lost
2594,140,8,235.9,2,3,2,232,0,At Risk
2595,93,8,428.87,2,3,3,233,1,At Risk
2596,30,24,3037.81,4,5,5,455,1,Champions
2597,147,3,127.19,1,1,1,111,0,Lost
2598,29,19,3059.3,4,5,5,455,1,Champions
2599,27,7,450.72,4,3,3,433,1,Loyal Customers
2600,110,3,94.02,2,1,1,211,0,Lost
2601,11,22,2145.17,5,5,4,554,1,Champions
2602,23,2,102.57,4,1,1,411,0,New Customers
2603,41,7,259.08,3,3,2,332,0,Others
2604,126,4,111.98,2,1,1,211,0,Lost
2605,130,7,513.94,2,3,4,234,1,At Risk
2606,135,3,135.38,2,1,1,211,0,Lost
2607,10,8,145.53,5,3,1,531,0,Loyal Customers
2608,210,7,212.65,1,3,2,132,0,At Risk
2609,101,5,262.92,2,2,2,222,0,Lost
2610,32,6,326.96,4,2,3,423,0,New Customers
2611,28,5,417.9,4,2,3,423,1,New Customers
2612,30,23,3168.86,4,5,5,455,1,Champions
2613,91,7,583.87,2,3,4,234,1,At Risk
2614,7,8,369.83,5,3,3,533,0,Loyal Customers
2615,46,5,295.92,3,2,2,322,0,Others
2616,462,2,72.98,1,1,1,111,0,Lost
2617,168,4,148.86,1,1,1,111,0,Lost
2618,115,5,347.62,2,2,3,223,0,Lost
2619,316,4,303.25,1,1,2,112,0,Lost
2620,22,9,486.42,4,4,4,444,1,Champions
2621,12,9,487.86,5,4,4,544,1,Champions
2622,215,4,184.9,1,1,1,111,0,Lost
2623,117,5,294.31,2,2,2,222,0,Lost
2624,20,22,2649.15,4,5,4,454,1,Champions
2625,40,4,115.19,4,1,1,411,0,New Customers
2626,568,2,98.91,1,1,1,111,0,Lost
2627,176,5,280.61,1,2,2,122,0,Lost
2628,34,38,15565.68,4,5,5,455,1,Champions
2629,4,18,3344.1,5,4,5,545,1,Champions
2630,40,7,221.47,4,3,2,432,0,Loyal Customers
2631,21,20,2609.79,4,5,4,454,1,Champions
2632,46,5,396.44,3,2,3,323,1,Others
2633,146,6,360.85,1,2,3,123,0,Lost
2634,5,22,5144.15,5,5,5,555,1,Champions
2635,65,6,326.25,3,2,3,323,0,Others
2636,84,6,415.03,2,2,3,223,1,Lost
2637,71,4,208.55,3,1,2,312,0,Others
2638,248,3,165.62,1,1,1,111,0,Lost
2639,25,7,234.29,4,3,2,432,0,Loyal Customers
2640,7,33,20016.58,5,5,5,555,1,Champions
2641,37,13,1924.71,4,4,4,444,1,Champions
2642,104,10,401.74,2,4,3,243,1,At Risk
2643,102,18,2798.84,2,4,5,245,1,At Risk
2644,51,5,336.13,3,2,3,323,0,Others
2645,81,31,4966.2,2,5,5,255,1,At Risk
2646,42,16,1788.13,3,4,4,344,1,Potential Loyalists
2647,2,24,3044.81,5,5,5,555,1,Champions
2648,10,23,3033.73,5,5,5,555,1,Champions
2649,192,6,155.19,1,2,1,121,0,Lost
2650,64,8,320.88,3,3,3,333,0,Others
2651,169,4,83.64,1,1,1,111,0,Lost
2652,231,6,229.45,1,2,2,122,0,Lost
2653,98,8,333.53,2,3,3,233,0,At Risk
2654,172,9,579.09,1,4,4,144,1,At Risk
2655,17,8,328.18,4,3,3,433,0,Loyal Customers
2656,78,8,400.87,2,3,3,233,1,At Risk
2657,20,4,161.27,4,1,1,411,0,New Customers
2658,34,27,4562.6,4,5,5,455,1,Champions
2659,217,3,116.47,1,1,1,111,0,Lost
2660,20,25,3337.27,4,5,5,455,1,Champions
2661,25,25,2901.87,4,5,5,455,1,Champions
2662,140,8,378.14,2,3,3,233,1,At Risk
2663,255,4,317.92,1,1,3,113,0,Lost
2664,14,8,253.63,5,3,2,532,0,Loyal Customers
2665,14,4,228.03,5,1,2,512,0,New Customers
2666,42,7,362.73,3,3,3,333,0,Others
2667,19,23,3703.49,4,5,5,455,1,Champions
2668,22,7,393.88,4,3,3,433,1,Loyal Customers
2669,8,16,2404.98,5,4,4,544,1,Champions
2670,109,6,242.5,2,2,2,222,0,Lost
2671,181,7,331.76,1,3,3,133,0,At Risk
2672,55,5,176.46,3,2,1,321,0,Others
2673,86,8,279.57,2,3,2,232,0,At Risk
2674,205,5,148.42,1,2,1,121,0,Lost
2675,69,6,164.97,3,2,1,321,0,Others
2676,13,3,236.25,5,1,2,512,0,New Customers
2677,94,7,337.24,2,3,3,233,0,At Risk
2678,1,20,3210.95,5,5,5,555,1,Champions
2679,54,6,218.02,3,2,2,322,0,Others
2680,49,22,3024.72,3,5,5,355,1,Potential Loyalists
2681,14,7,468.71,5,3,3,533,1,Loyal Customers
2682,10,9,546.83,5,4,4,544,1,Champions
2683,27,16,2901.6,4,4,5,445,1,Champions
2684,68,6,512.89,3,2,4,324,1,Potential Loyalists
2685,107,9,290.32,2,4,2,242,0,At Risk
2686,1,40,15179.42,5,5,5,555,1,Champions
2687,78,12,787.01,2,4,4,244,1,At Risk
2688,103,8,339.38,2,3,3,233,0,At Risk
2689,5,26,5152.96,5,5,5,555,1,Champions
2690,310,4,171.04,1,1,1,111,0,Lost
2691,153,10,271.08,1,4,2,142,0,At Risk
2692,94,19,2328.35,2,5,4,254,1,At Risk
2693,25,15,1727.48,4,4,4,444,1,Champions
2694,60,8,395.19,3,3,3,333,1,Others
2695,107,7,440.59,2,3,3,233,1,At Risk
2696,78,9,396.4,2,4,3,243,1,At Risk
2697,180,4,270.83,1,1,2,112,0,Lost
2698,4,34,17114.3,5,5,5,555,1,Champions
2699,6,17,2423.7,5,4,4,544,1,Champions
2700,6,19,3333.82,5,5,5,555,1,Champions
2701,86,33,22913.36,2,5,5,255,1,At Risk
2702,73,3,141.56,3,1,1,311,0,Others
